date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,꼼파뇨,604387,롱슬리브 헤비 오버핏 스트라이프 단가라 블랙,0.0,0,28000,28000,28000,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/604387
2026-09-01,메인부스,726435,Shark Shorts(WHITE),0.0,0,17700,17700,17700,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/726435
2026-09-01,프리즘웍스,731299,BAMBOO YARN SWEATSHIRT _ CAMEL,0.0,0,20700,20700,20700,0,0,0.0,100.0,1,high,24.09,7,2,none,,35,https://www.musinsa.com/products/731299
2026-09-01,꼼파뇨,971491,헤비오버핏 램스울 가디건 카멜,0.0,0,69500,69500,69500,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/971491
2026-09-01,트래블,1126435,캠프 바시티 피그먼트 스웨트셔츠 블랙 차콜,0.0,0,34500,34500,34500,0,0,0.0,100.0,1,high,24.09,8,2,none,,35,https://www.musinsa.com/products/1126435
2026-09-01,커스텀어클락,1130211,[리뉴얼ver.] 소프트 베이직 브이넥 가디건 오트밀 COOSCD001OATMEAL,0.78,36827,47200,41300,47200,1,-5900,-12.5,100.0,1,medium,24.08,6,2,none,,35,https://www.musinsa.com/products/1130211
2026-09-01,트립르센스,1139171,SENSUAL LONG WIDE PANTS BROWN,0.0,0,27000,27000,27000,0,0,0.0,100.0,1,high,24.01,8,2,none,,35,https://www.musinsa.com/products/1139171
2026-09-01,프리즘웍스,1183203,OG CORDUROY SHIRT _ IVORY,0.98,69067,70200,70200,78000,1,-7800,-10.0,100.0,1,medium,24.09,7,2,none,,35,https://www.musinsa.com/products/1183203
2026-09-01,모즈모즈,1402595,블랙 타이다이 오버핏 티셔츠_옐로우,0.0,0,22800,22800,22800,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/1402595
2026-09-01,꼼파뇨,1491043,[16수] 실켓 바이오 가먼츠 반팔 딥블루,0.0,0,15600,15600,15600,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/1491043
2026-09-01,메인부스,1545187,Paw Paw Airpods Case(YELLOW),0.0,0,17100,17100,17100,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/1545187
2026-09-01,쿠어,1548451,탑필 울 라운드 니트 (블루그레이),0.0,0,64800,64800,64800,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/1548451
2026-09-01,수아레,1583459,하운드 체크 셋업 수트,0.0,0,129900,129900,129900,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/1583459
2026-09-01,모즈모즈,1592483,피그먼트 유령자수 트레이닝 빅사이즈 조거팬츠 그레이,0.0,0,33900,33900,33900,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/1592483
2026-09-01,아웃스탠딩,1730659,REVERSE HEAVY SWEAT_1%MELANGE GRAY,0.0,0,89000,89000,89000,0,0,0.0,100.0,1,high,24.08,7,2,none,,35,https://www.musinsa.com/products/1730659
2026-09-01,니티드,1740899,안티필링 볼륨 와플 가디건 BLACK,0.0,0,44500,44500,44500,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/1740899
2026-09-01,가까이유니언즈,1751587,HCAT 후드집업 블랙,0.0,0,53200,53200,53200,0,0,0.0,100.0,1,high,24.09,6,2,none,,35,https://www.musinsa.com/products/1751587
2026-09-01,메종미네드,1803235,SAINT TWO TUCK WIDE PANTS BROWN,0.54,26617,48950,48950,48950,0,0,0.0,62.08,0,low,23.99,13,4,none,,35,https://www.musinsa.com/products/1803235
