date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,니티드,606066,소프트코튼 드랍숄더 와플 니트 NAVY,0.0,0,34800,34800,34800,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/606066
2026-09-01,꼼파뇨,693682,[기모] mmM 일러스트 타투 후드 헤비오버핏 그레이,0.0,0,39600,39600,39600,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/693682
2026-09-01,커스텀어클락,948658,소프트 코튼 크루넥 니트 그레이 COOSKT008GRAY,0.0,0,47200,47200,47200,0,0,0.0,100.0,1,high,24.08,6,2,none,,50,https://www.musinsa.com/products/948658
2026-09-01,프리즘웍스,971506,OG REGULAR DENIM PANTS _ INDIGO,0.0,0,62100,62100,69000,1,-6900,-10.0,100.0,1,medium,24.09,7,2,none,,50,https://www.musinsa.com/products/971506
2026-09-01,프리즘웍스,1058098,OG PIGMENT DYEING HALF TEE _ CHARCOAL,0.01,475,38000,34200,38000,1,-3800,-10.0,100.0,1,low,24.09,6,2,none,,50,https://www.musinsa.com/products/1058098
2026-09-01,프리즘웍스,1182834,EDGAR N-1 DECK JACKET _ BLACK,0.0,0,133200,133200,148000,1,-14800,-10.0,100.0,1,medium,24.09,7,2,none,,50,https://www.musinsa.com/products/1182834
2026-09-01,커스텀어클락,1600754,9티에이치 이얼 크롭 스탠다드 라인 슬랙스 라이트브라운,0.0,0,19900,19900,19900,0,0,0.0,100.0,1,high,24.08,6,2,none,,50,https://www.musinsa.com/products/1600754
2026-09-01,제로,1736562,Deep One Tuck Sweat Pants [White Grey],6.7,211731,31590,31590,31590,0,0,0.0,100.0,1,high,9.87,29,5,none,,50,https://www.musinsa.com/products/1736562
2026-09-01,드로우핏,1760178,도브 울 블루종 자켓 [OATGREY],0.23,32532,139200,139200,139200,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/1760178
2026-09-01,트립르센스,1795058,립 하프집업 니트_Yellow Green,0.0,0,38000,38000,38000,0,0,0.0,100.0,1,high,24.01,8,2,none,,50,https://www.musinsa.com/products/1795058
2026-09-01,쿠어,1795634,오버핏 울 가디건 (그레이),0.0,0,100000,100000,100000,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/1795634
2026-09-01,트래블,1817394,[3-PACK]베이직 트래블러 피그먼트 스웨트셔츠,1.99,119477,59900,59900,59900,0,0,0.0,100.0,1,high,24.09,8,2,none,,50,https://www.musinsa.com/products/1817394
2026-09-01,프리즘웍스,1861938,OG PIGMENT DYEING HOODY 002 _ PINK,0.0,0,80100,80100,89000,1,-8900,-10.0,100.0,1,medium,24.09,7,2,none,,50,https://www.musinsa.com/products/1861938
2026-09-01,메인부스,1915506,Univ. Reversible Blanket(RED),0.0,0,17900,17900,17900,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/1915506
2026-09-01,수아레,1924274,린넨 라이크 세미 와이드 밴딩 팬츠 - 10 COLOR,50.9,971996,19096,29900,18150,1,11750,64.74,100.0,1,low,3.82,57,13,none,,50,https://www.musinsa.com/products/1924274
2026-09-01,인사일런스,2062386,히든 포켓 스웨트셔츠 GREY,0.0,0,39600,39600,29700,1,9900,33.33,100.0,1,medium,24.08,6,2,none,,50,https://www.musinsa.com/products/2062386
2026-09-01,어반드레스,2181106,UNISEX LAUREL OVERSIZED HOODIE BROWN,0.0,0,27600,27600,27600,0,0,0.0,100.0,1,high,24.09,7,2,none,,50,https://www.musinsa.com/products/2181106
2026-09-01,꼼파뇨,2213682,홀리 트루퍼 양털 이어플랩 크림,0.0,0,20900,20900,20900,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/2213682
2026-09-01,꼼파뇨,2279218,첨프 코듀로이 볼캡 스카이그레이,0.0,0,31200,31200,19200,1,12000,62.5,100.0,1,medium,24.09,6,2,none,,50,https://www.musinsa.com/products/2279218
2026-09-01,키르시,2284018,키르시 슈즈 로우 [그린],0.0,0,29700,29700,29700,0,0,0.0,100.0,1,high,24.08,6,2,none,,50,https://www.musinsa.com/products/2284018
2026-09-01,쿠어,2352946,컷오프 트위드 아우터 셔츠 (라이트브라운),0.0,0,135000,135000,135000,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/2352946
2026-09-01,인사일런스,2365682,[INSILENCE X KKST] 더블 플리츠 벨티드 울 팬츠 BLACK,0.39,21275,54500,65400,54500,1,10900,20.0,100.0,1,medium,24.08,6,2,none,,50,https://www.musinsa.com/products/2365682
2026-09-01,링서울,2433138,two way shirring blouse-ivory,0.0,0,82870,82870,64450,1,18420,28.58,100.0,1,medium,24.01,8,2,none,,50,https://www.musinsa.com/products/2433138
2026-09-01,어반드레스,2464946,inside-out slacks black,0.0,0,27530,27530,27530,0,0,0.0,100.0,1,high,24.09,7,2,none,,50,https://www.musinsa.com/products/2464946
2026-09-01,모즈모즈,2476210,컬러칩 자수 오버핏 반팔티셔츠 올리브,0.0,0,15800,15800,15800,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/2476210
2026-09-01,쿠어,2479794,헤비 웨이트 턱 포인트 티셔츠 (블랙),0.0,0,39600,39600,39600,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/2479794
2026-09-01,드로우핏,2510194,오버사이즈 풀오버 카라 반팔 셔츠 [WHITE],0.0,0,49500,49500,49500,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/2510194
2026-09-01,프리즘웍스,2545714,WAVE DENIM BERMUDA SHORTS _ INDIGO,0.0,0,27600,27600,27600,0,0,0.0,100.0,1,high,24.09,7,2,none,,50,https://www.musinsa.com/products/2545714
2026-09-01,솔트앤초콜릿,2611634,라운드 토 메리제인 청키 플랫 로퍼 412215005 (3.5cm/2colors),0.14,10218,74250,59400,74250,1,-14850,-20.0,100.0,1,medium,24.08,7,2,none,,50,https://www.musinsa.com/products/2611634
2026-09-01,넌블랭크,2672306,포인티드 칼라 데님 자켓_BLACK,0.0,0,69600,69600,69600,0,0,0.0,100.0,1,high,24.01,8,2,none,,50,https://www.musinsa.com/products/2672306
2026-09-01,나인제트,2702898,프리미엄 크루삭스,0.0,0,4000,4000,4000,0,0,0.0,100.0,1,high,24.09,6,2,none,,50,https://www.musinsa.com/products/2702898
2026-09-01,나이스고스트클럽,2709170,SYMBOL DIGITAL PRINT ZIP JACKET NIGHT_MULTI(NG2CFUJ252A),0.0,0,103600,103600,103600,0,0,0.0,100.0,1,high,24.01,8,2,none,,50,https://www.musinsa.com/products/2709170
