date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,브렌슨,404482,Longsleeve 무지 긴팔티,8.71,129814,14900,14900,14900,0,0,0.0,100.0,1,high,10.23,21,6,none,,2,https://www.musinsa.com/products/404482
2026-09-01,프리즘웍스,776002,IMAGINATION BALL CAP _ CHECKED PALM NAVY,0.0,0,10500,10500,10500,0,0,0.0,100.0,1,high,24.09,7,2,none,,2,https://www.musinsa.com/products/776002
2026-09-01,트립르센스,1040386,STRAIGHT FIT BANDING SLACKS GREY,0.0,0,27000,27000,27000,0,0,0.0,100.0,1,high,24.01,8,2,none,,2,https://www.musinsa.com/products/1040386
2026-09-01,트립르센스,1139266,PYTHON LASER MTM BLACK,0.0,0,32500,32500,32500,0,0,0.0,100.0,1,high,24.01,8,2,none,,2,https://www.musinsa.com/products/1139266
2026-09-01,르아르,1151746,미니멀 울 반목폴라 니트 [그레이],0.0,0,35900,35900,35900,0,0,0.0,100.0,1,high,24.09,6,2,none,,2,https://www.musinsa.com/products/1151746
2026-09-01,테이크이지,1191426,램스울 크루넥 오버 니트 (차콜),0.0,0,27000,27000,27000,0,0,0.0,100.0,1,high,24.08,6,2,none,,2,https://www.musinsa.com/products/1191426
2026-09-01,브론슨,1375682,Breton Stripe Long Sleeve Tee KR ver. A/N,4.9,229501,46800,46800,46800,0,0,0.0,100.0,1,high,9.05,29,6,none,,2,https://www.musinsa.com/products/1375682
2026-09-01,플레어업,1468930,FLARE Knit Beanie - Off White (FL-710),0.0,0,24800,24800,18270,1,6530,35.74,100.0,1,medium,24.09,6,2,none,,2,https://www.musinsa.com/products/1468930
2026-09-01,제멋,1557698,오버핏 레이어드 롱티셔츠 다크네이비 KJLT2153,0.0,0,25900,25900,25900,0,0,0.0,100.0,1,high,24.09,7,2,none,,2,https://www.musinsa.com/products/1557698
2026-09-01,니티드,1560194,소프트코튼 드랍숄더 와플 니트 STONE BLUE,0.0,0,34500,34500,34500,0,0,0.0,100.0,1,high,24.09,6,2,none,,2,https://www.musinsa.com/products/1560194
2026-09-01,트립르센스,1797506,[세트상품]365 타입 스트라이프 셔츠_6컬러,0.0,0,77600,77600,77600,0,0,0.0,100.0,1,high,24.01,8,2,none,,2,https://www.musinsa.com/products/1797506
