date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,파르티멘토,497055,피치스킨 트윌 자켓 카멜,0.0,0,45540,45540,,0,,,40.41,0,low,21.04,2,1,31,https://www.musinsa.com/products/497055
2026-08-27,토피,858911,와이드 데님 팬츠 (LIGHT BLUE),1.57,56214,35900,35900,,0,,,45.02,0,low,20.7,2,1,31,https://www.musinsa.com/products/858911
2026-08-27,프리즘웍스,960863,OG HAWORTH ONE TUCK PANTS _ BLACK,0.0,0,58000,58000,,0,,,41.93,0,low,19.59,2,1,31,https://www.musinsa.com/products/960863
2026-08-27,에스피오나지,1005279,Even A3 Mechanic Cap Navy,0.0,0,32400,32400,,0,,,41.93,0,low,19.59,2,1,31,https://www.musinsa.com/products/1005279
2026-08-27,제멋,1015135,하운드 투스 체크 반팔셔츠 차콜 HSSS2207,0.51,20033,39000,39000,,0,,,41.93,0,low,19.59,2,1,31,https://www.musinsa.com/products/1015135
2026-08-27,커스텀어클락,1130207,소프트 코튼 크루넥 니트 빈티지브라운 COOSKT008VBROWN,0.0,0,47200,47200,,0,,,40.41,0,low,21.04,2,1,31,https://www.musinsa.com/products/1130207
2026-08-27,프리즘웍스,1183199,OG CORDUROY SHIRT _ PINK,0.0,0,78000,78000,,0,,,41.93,0,low,19.59,2,1,31,https://www.musinsa.com/products/1183199
2026-08-27,제멋,1456415,에디 오버핏 반팔티셔츠 화이트 KJST2189,0.0,0,21900,21900,,0,,,41.92,0,low,19.59,2,1,31,https://www.musinsa.com/products/1456415
2026-08-27,제멋,1615839,텐스 오버핏 터틀넥 티셔츠 레드빈 YHLT2309,0.0,0,21900,21900,,0,,,41.92,0,low,19.59,2,1,31,https://www.musinsa.com/products/1615839
2026-08-27,트래블,1807711,밀 트윌 벌룬 팬츠 네이비,0.0,0,39000,39000,,0,,,43.75,0,low,21.5,2,1,31,https://www.musinsa.com/products/1807711
